time                ,algo ,unpaid_total_amount ,unpaid_algo_amount ,profitability            ,balance
2021-03-26 14:15:00 ,20   ,0.00000897          ,0.00000856         ,0.00010944               ,
2021-03-26 14:15:00 ,47   ,0.00000897          ,0.00000041         ,0.00010944               ,
2021-03-26 14:10:00 ,20   ,0.00000859          ,0.00000819         ,0.00010080000000000001   ,
2021-03-26 14:10:00 ,47   ,0.00000859          ,0.00000040         ,0.00010080000000000001   ,
2021-03-26 14:05:00 ,20   ,0.00000824          ,0.00000786         ,0.00008352               ,
2021-03-26 14:05:00 ,47   ,0.00000824          ,0.00000038         ,0.00008352               ,
2021-03-26 14:00:00 ,20   ,0.00000795          ,0.00000759         ,0.00010656               ,
2021-03-26 14:00:00 ,47   ,0.00000795          ,0.00000036         ,0.00010656               ,
2021-03-26 13:55:00 ,20   ,0.00000758          ,0.00000723         ,0.0001296                ,
2021-03-26 13:55:00 ,47   ,0.00000758          ,0.00000035         ,0.0001296                ,
2021-03-26 13:50:00 ,20   ,0.00000713          ,0.00000680         ,0.00010080000000000001   ,
2021-03-26 13:50:00 ,47   ,0.00000713          ,0.00000033         ,0.00010080000000000001   ,
2021-03-26 13:45:00 ,20   ,0.00000678          ,0.00000647         ,0.00010944               ,
2021-03-26 13:45:00 ,47   ,0.00000678          ,0.00000031         ,0.00010944               ,
2021-03-26 13:40:00 ,20   ,0.00000640          ,0.00000610         ,0.00012096               ,
2021-03-26 13:40:00 ,47   ,0.00000640          ,0.00000030         ,0.00012096               ,
2021-03-26 13:35:00 ,20   ,0.00000598          ,0.00000568         ,0.00008064               ,
2021-03-26 13:35:00 ,47   ,0.00000598          ,0.00000030         ,0.00008064               ,
2021-03-26 13:30:00 ,20   ,0.00000570          ,0.00000542         ,0.00009216000000000003   ,
2021-03-26 13:30:00 ,47   ,0.00000570          ,0.00000028         ,0.00009216000000000003   ,
2021-03-26 13:25:00 ,20   ,0.00000538          ,0.00000513         ,0.00010080000000000001   ,
2021-03-26 13:25:00 ,47   ,0.00000538          ,0.00000025         ,0.00010080000000000001   ,
2021-03-26 13:20:00 ,20   ,0.00000503          ,0.00000478         ,0.00009216               ,
2021-03-26 13:20:00 ,47   ,0.00000503          ,0.00000025         ,0.00009216               ,
2021-03-26 13:15:00 ,20   ,0.00000471          ,0.00000447         ,0.00009504000000000003   ,
2021-03-26 13:15:00 ,47   ,0.00000471          ,0.00000024         ,0.00009504000000000003   ,
2021-03-26 13:10:00 ,20   ,0.00000438          ,0.00000415         ,0.00009216000000000001   ,
2021-03-26 13:10:00 ,47   ,0.00000438          ,0.00000023         ,0.00009216000000000001   ,
2021-03-26 13:05:00 ,20   ,0.00000406          ,0.00000385         ,0.00012096000000000001   ,
2021-03-26 13:05:00 ,47   ,0.00000406          ,0.00000021         ,0.00012096000000000001   ,
2021-03-26 13:00:00 ,20   ,0.00000364          ,0.00000345         ,0.00006336               ,
2021-03-26 13:00:00 ,47   ,0.00000364          ,0.00000019         ,0.00006336               ,
2021-03-26 12:55:00 ,20   ,0.00000342          ,0.00000323         ,0.00007488000000000001   ,
2021-03-26 12:55:00 ,47   ,0.00000342          ,0.00000019         ,0.00007488000000000001   ,
2021-03-26 12:50:00 ,20   ,0.00000321          ,0.00000304         ,0.0001008                ,
2021-03-26 12:50:00 ,47   ,0.00000321          ,0.00000017         ,0.0001008                ,
2021-03-26 12:45:00 ,20   ,0.00000280          ,0.00000264         ,0.00009216000000000001   ,
2021-03-26 12:45:00 ,47   ,0.00000280          ,0.00000016         ,0.00009216000000000001   ,
2021-03-26 12:40:00 ,20   ,0.00000248          ,0.00000232         ,0.0000864                ,
2021-03-26 12:40:00 ,47   ,0.00000248          ,0.00000016         ,0.0000864                ,
2021-03-26 12:35:00 ,20   ,0.00000218          ,0.00000205         ,0.00009215999999999998   ,
2021-03-26 12:35:00 ,47   ,0.00000218          ,0.00000013         ,0.00009215999999999998   ,
2021-03-26 12:30:00 ,20   ,0.00000186          ,0.00000175         ,0.0001008                ,
2021-03-26 12:30:00 ,47   ,0.00000186          ,0.00000011         ,0.0001008                ,
2021-03-26 12:25:00 ,20   ,0.00000151          ,0.00000141         ,0.000060480000000000004  ,
2021-03-26 12:25:00 ,47   ,0.00000151          ,0.00000010         ,0.000060480000000000004  ,
2021-03-26 12:20:00 ,20   ,0.00000130          ,0.00000121         ,0.00010080000000000001   ,
2021-03-26 12:20:00 ,47   ,0.00000130          ,0.00000009         ,0.00010080000000000001   ,
2021-03-26 12:15:00 ,20   ,0.00000095          ,0.00000089         ,0.00007776000000000001   ,
2021-03-26 12:15:00 ,47   ,0.00000095          ,0.00000006         ,0.00007776000000000001   ,
2021-03-26 12:10:00 ,20   ,0.00000068          ,0.00000064         ,0.00006912               ,
2021-03-26 12:10:00 ,47   ,0.00000068          ,0.00000004         ,0.00006912               ,
2021-03-26 12:05:00 ,20   ,0.00000044          ,0.00000042         ,0.00012672000000000003   ,
2021-03-26 12:05:00 ,47   ,0.00000044          ,0.00000002         ,0.00012672000000000003   ,
2021-03-26 12:00:00 ,20   ,0.00000001          ,0.00000000         ,0.0000028800000000000004 ,
2021-03-26 12:00:00 ,47   ,0.00000001          ,0.00000001         ,0.0000028800000000000004 ,
2021-03-26 11:59:59 ,20   ,0.00001572          ,0.00001510         ,0.00010368000000000001   ,
2021-03-26 11:59:59 ,47   ,0.00001572          ,0.00000062         ,0.00010368000000000001   ,
2021-03-26 11:55:00 ,20   ,0.00001548          ,0.00001486         ,0.00010079999999999998   ,
2021-03-26 11:55:00 ,47   ,0.00001548          ,0.00000062         ,0.00010079999999999998   ,
2021-03-26 11:50:00 ,20   ,0.00001513          ,0.00001451         ,0.00008064000000000001   ,
2021-03-26 11:50:00 ,47   ,0.00001513          ,0.00000062         ,0.00008064000000000001   ,
2021-03-26 11:45:00 ,20   ,0.00001485          ,0.00001424         ,0.00008064               ,
2021-03-26 11:45:00 ,47   ,0.00001485          ,0.00000061         ,0.00008064               ,
2021-03-26 11:40:00 ,20   ,0.00001457          ,0.00001397         ,0.00009504000000000001   ,
2021-03-26 11:40:00 ,47   ,0.00001457          ,0.00000060         ,0.00009504000000000001   ,
2021-03-26 11:35:00 ,20   ,0.00001424          ,0.00001366         ,0.00008352000000000001   ,
2021-03-26 11:35:00 ,47   ,0.00001424          ,0.00000058         ,0.00008352000000000001   ,
2021-03-26 11:30:00 ,20   ,0.00001395          ,0.00001338         ,0.00010943999999999998   ,
2021-03-26 11:30:00 ,47   ,0.00001395          ,0.00000057         ,0.00010943999999999998   ,
2021-03-26 11:25:00 ,20   ,0.00001357          ,0.00001303         ,0.00010367999999999998   ,
2021-03-26 11:25:00 ,47   ,0.00001357          ,0.00000054         ,0.00010367999999999998   ,
2021-03-26 11:20:00 ,20   ,0.00001321          ,0.00001268         ,0.00006912               ,
2021-03-26 11:20:00 ,47   ,0.00001321          ,0.00000053         ,0.00006912               ,
2021-03-26 11:15:00 ,20   ,0.00001297          ,0.00001245         ,0.00008928               ,
2021-03-26 11:15:00 ,47   ,0.00001297          ,0.00000052         ,0.00008928               ,
2021-03-26 11:10:00 ,20   ,0.00001266          ,0.00001214         ,0.00015264               ,
2021-03-26 11:10:00 ,47   ,0.00001266          ,0.00000052         ,0.00015264               ,
2021-03-26 11:05:00 ,20   ,0.00001213          ,0.00001162         ,0.00009792000000000001   ,
2021-03-26 11:05:00 ,47   ,0.00001213          ,0.00000051         ,0.00009792000000000001   ,
2021-03-26 11:00:00 ,20   ,0.00001179          ,0.00001130         ,0.00007487999999999999   ,
2021-03-26 11:00:00 ,47   ,0.00001179          ,0.00000049         ,0.00007487999999999999   ,
2021-03-26 10:55:00 ,20   ,0.00001153          ,0.00001106         ,0.00013248               ,
2021-03-26 10:55:00 ,47   ,0.00001153          ,0.00000047         ,0.00013248               ,
2021-03-26 10:50:00 ,20   ,0.00001107          ,0.00001062         ,0.00009216               ,
2021-03-26 10:50:00 ,47   ,0.00001107          ,0.00000045         ,0.00009216               ,
2021-03-26 10:45:00 ,20   ,0.00001075          ,0.00001031         ,0.00010080000000000001   ,
2021-03-26 10:45:00 ,47   ,0.00001075          ,0.00000044         ,0.00010080000000000001   ,
2021-03-26 10:40:00 ,20   ,0.00001040          ,0.00000999         ,0.00008064               ,
2021-03-26 10:40:00 ,47   ,0.00001040          ,0.00000041         ,0.00008064               ,
2021-03-26 10:35:00 ,20   ,0.00001012          ,0.00000972         ,0.00013824               ,
2021-03-26 10:35:00 ,47   ,0.00001012          ,0.00000040         ,0.00013824               ,
2021-03-26 10:30:00 ,20   ,0.00000964          ,0.00000925         ,0.00014688               ,
2021-03-26 10:30:00 ,47   ,0.00000964          ,0.00000039         ,0.00014688               ,
2021-03-26 10:25:00 ,20   ,0.00000913          ,0.00000875         ,0.00008640000000000003   ,
2021-03-26 10:25:00 ,47   ,0.00000913          ,0.00000038         ,0.00008640000000000003   ,
2021-03-26 10:20:00 ,20   ,0.00000883          ,0.00000846         ,0.00010944000000000001   ,
2021-03-26 10:20:00 ,47   ,0.00000883          ,0.00000037         ,0.00010944000000000001   ,
2021-03-26 10:15:00 ,20   ,0.00000845          ,0.00000810         ,0.00008640000000000001   ,
2021-03-26 10:15:00 ,47   ,0.00000845          ,0.00000035         ,0.00008640000000000001   ,
2021-03-26 10:10:00 ,20   ,0.00000815          ,0.00000782         ,0.00009792               ,
2021-03-26 10:10:00 ,47   ,0.00000815          ,0.00000033         ,0.00009792               ,
2021-03-26 10:05:00 ,20   ,0.00000781          ,0.00000748         ,0.00009215999999999998   ,
2021-03-26 10:05:00 ,47   ,0.00000781          ,0.00000033         ,0.00009215999999999998   ,
2021-03-26 10:00:00 ,20   ,0.00000749          ,0.00000718         ,0.00007776               ,
2021-03-26 10:00:00 ,47   ,0.00000749          ,0.00000031         ,0.00007776               ,
2021-03-26 09:55:00 ,20   ,0.00000722          ,0.00000692         ,0.00010655999999999998   ,
2021-03-26 09:55:00 ,47   ,0.00000722          ,0.00000030         ,0.00010655999999999998   ,
2021-03-26 09:50:00 ,20   ,0.00000685          ,0.00000657         ,0.0000864                ,
2021-03-26 09:50:00 ,47   ,0.00000685          ,0.00000028         ,0.0000864                ,
2021-03-26 09:45:00 ,20   ,0.00000655          ,0.00000628         ,0.00010944000000000001   ,
2021-03-26 09:45:00 ,47   ,0.00000655          ,0.00000027         ,0.00010944000000000001   ,
2021-03-26 09:40:00 ,20   ,0.00000617          ,0.00000593         ,0.00012096000000000001   ,
2021-03-26 09:40:00 ,47   ,0.00000617          ,0.00000024         ,0.00012096000000000001   ,
2021-03-26 09:35:00 ,20   ,0.00000575          ,0.00000553         ,0.00005184               ,
2021-03-26 09:35:00 ,47   ,0.00000575          ,0.00000022         ,0.00005184               ,
2021-03-26 09:30:00 ,20   ,0.00000557          ,0.00000536         ,0.00011232               ,
2021-03-26 09:30:00 ,47   ,0.00000557          ,0.00000021         ,0.00011232               ,
2021-03-26 09:25:00 ,20   ,0.00000518          ,0.00000499         ,0.000057600000000000004  ,
2021-03-26 09:25:00 ,47   ,0.00000518          ,0.00000019         ,0.000057600000000000004  ,
2021-03-26 09:20:00 ,20   ,0.00000498          ,0.00000479         ,0.00009792000000000001   ,
2021-03-26 09:20:00 ,47   ,0.00000498          ,0.00000019         ,0.00009792000000000001   ,
2021-03-26 09:15:00 ,20   ,0.00000464          ,0.00000447         ,0.00008352000000000001   ,
2021-03-26 09:15:00 ,47   ,0.00000464          ,0.00000017         ,0.00008352000000000001   ,
2021-03-26 09:10:00 ,20   ,0.00000435          ,0.00000419         ,0.00008640000000000001   ,
2021-03-26 09:10:00 ,47   ,0.00000435          ,0.00000016         ,0.00008640000000000001   ,
2021-03-26 09:05:00 ,20   ,0.00000405          ,0.00000391         ,0.000072                 ,
2021-03-26 09:05:00 ,47   ,0.00000405          ,0.00000014         ,0.000072                 ,
2021-03-26 09:00:00 ,20   ,0.00000380          ,0.00000368         ,0.0001008                ,
2021-03-26 09:00:00 ,47   ,0.00000380          ,0.00000012         ,0.0001008                ,
2021-03-26 08:55:00 ,20   ,0.00000345          ,0.00000334         ,0.00011808000000000001   ,
2021-03-26 08:55:00 ,47   ,0.00000345          ,0.00000011         ,0.00011808000000000001   ,
2021-03-26 08:50:00 ,20   ,0.00000304          ,0.00000294         ,0.00014688000000000003   ,
2021-03-26 08:50:00 ,47   ,0.00000304          ,0.00000010         ,0.00014688000000000003   ,
2021-03-26 08:45:00 ,20   ,0.00000253          ,0.00000244         ,0.00008928               ,
2021-03-26 08:45:00 ,47   ,0.00000253          ,0.00000009         ,0.00008928               ,
2021-03-26 08:40:00 ,20   ,0.00000222          ,0.00000215         ,0.0000864                ,
2021-03-26 08:40:00 ,47   ,0.00000222          ,0.00000007         ,0.0000864                ,
2021-03-26 08:35:00 ,20   ,0.00000192          ,0.00000186         ,0.00007200000000000002   ,
2021-03-26 08:35:00 ,47   ,0.00000192          ,0.00000006         ,0.00007200000000000002   ,
2021-03-26 08:30:00 ,20   ,0.00000167          ,0.00000162         ,0.00008640000000000001   ,
2021-03-26 08:30:00 ,47   ,0.00000167          ,0.00000005         ,0.00008640000000000001   ,
2021-03-26 08:25:00 ,20   ,0.00000137          ,0.00000134         ,0.00007199999999999999   ,
2021-03-26 08:25:00 ,47   ,0.00000137          ,0.00000003         ,0.00007199999999999999   ,
2021-03-26 08:20:00 ,20   ,0.00000112          ,0.00000110         ,0.00006912000000000002   ,
2021-03-26 08:20:00 ,47   ,0.00000112          ,0.00000002         ,0.00006912000000000002   ,
2021-03-26 08:15:00 ,20   ,0.00000088          ,0.00000086         ,0.00007488               ,
2021-03-26 08:15:00 ,47   ,0.00000088          ,0.00000002         ,0.00007488               ,
2021-03-26 08:10:00 ,20   ,0.00000062          ,0.00000061         ,0.00010656000000000001   ,
2021-03-26 08:10:00 ,47   ,0.00000062          ,0.00000001         ,0.00010656000000000001   ,
2021-03-26 08:05:00 ,20   ,0.00000025          ,0.00000025         ,0.00007200000000000002   ,
2021-03-26 08:05:00 ,47   ,0.00000025          ,0.00000000         ,0.00007200000000000002   ,
2021-03-26 08:00:00 ,20   ,0.00000000          ,0.00000000         ,0.0001008                ,
2021-03-26 08:00:00 ,47   ,0.00000000          ,0.00000000         ,0.0001008                ,
2021-03-26 07:59:59 ,20   ,0.00001589          ,0.00001525         ,0.00010368               ,
2021-03-26 07:59:59 ,47   ,0.00001589          ,0.00000064         ,0.00010368               ,
2021-03-26 07:55:00 ,20   ,0.00001554          ,0.00001491         ,0.00009504000000000001   ,
2021-03-26 07:55:00 ,47   ,0.00001554          ,0.00000063         ,0.00009504000000000001   ,
2021-03-26 07:50:00 ,20   ,0.00001521          ,0.00001460         ,0.00009216               ,
2021-03-26 07:50:00 ,47   ,0.00001521          ,0.00000061         ,0.00009216               ,
2021-03-26 07:45:00 ,20   ,0.00001489          ,0.00001429         ,0.00009792               ,
2021-03-26 07:45:00 ,47   ,0.00001489          ,0.00000060         ,0.00009792               ,
2021-03-26 07:40:00 ,20   ,0.00001455          ,0.00001395         ,0.00010367999999999998   ,
2021-03-26 07:40:00 ,47   ,0.00001455          ,0.00000060         ,0.00010367999999999998   ,
2021-03-26 07:35:00 ,20   ,0.00001419          ,0.00001360         ,0.00008064000000000001   ,
2021-03-26 07:35:00 ,47   ,0.00001419          ,0.00000059         ,0.00008064000000000001   ,
2021-03-26 07:30:00 ,20   ,0.00001391          ,0.00001334         ,0.00006912               ,
2021-03-26 07:30:00 ,47   ,0.00001391          ,0.00000057         ,0.00006912               ,
2021-03-26 07:25:00 ,20   ,0.00001367          ,0.00001311         ,0.00015552               ,
2021-03-26 07:25:00 ,47   ,0.00001367          ,0.00000056         ,0.00015552               ,
2021-03-26 07:20:00 ,20   ,0.00001313          ,0.00001260         ,0.00008064               ,
2021-03-26 07:20:00 ,47   ,0.00001313          ,0.00000053         ,0.00008064               ,
2021-03-26 07:15:00 ,20   ,0.00001285          ,0.00001233         ,0.00008640000000000003   ,
2021-03-26 07:15:00 ,47   ,0.00001285          ,0.00000052         ,0.00008640000000000003   ,
2021-03-26 07:10:00 ,20   ,0.00001255          ,0.00001204         ,0.00006048               ,
2021-03-26 07:10:00 ,47   ,0.00001255          ,0.00000051         ,0.00006048               ,
2021-03-26 07:05:00 ,20   ,0.00001234          ,0.00001183         ,0.00007488000000000001   ,
2021-03-26 07:05:00 ,47   ,0.00001234          ,0.00000051         ,0.00007488000000000001   ,
2021-03-26 07:00:00 ,20   ,0.00001208          ,0.00001159         ,0.00007488               ,
2021-03-26 07:00:00 ,47   ,0.00001208          ,0.00000049         ,0.00007488               ,
2021-03-26 06:55:00 ,20   ,0.00001182          ,0.00001133         ,0.00008928               ,
2021-03-26 06:55:00 ,47   ,0.00001182          ,0.00000049         ,0.00008928               ,
2021-03-26 06:50:00 ,20   ,0.00001151          ,0.00001104         ,0.00008927999999999999   ,
2021-03-26 06:50:00 ,47   ,0.00001151          ,0.00000047         ,0.00008927999999999999   ,
2021-03-26 06:45:00 ,20   ,0.00001120          ,0.00001074         ,0.00009504000000000001   ,
2021-03-26 06:45:00 ,47   ,0.00001120          ,0.00000046         ,0.00009504000000000001   ,
2021-03-26 06:40:00 ,20   ,0.00001087          ,0.00001042         ,0.00012096000000000001   ,
2021-03-26 06:40:00 ,47   ,0.00001087          ,0.00000045         ,0.00012096000000000001   ,
2021-03-26 06:35:00 ,20   ,0.00001045          ,0.00001001         ,0.00008928               ,
2021-03-26 06:35:00 ,47   ,0.00001045          ,0.00000044         ,0.00008928               ,
2021-03-26 06:30:00 ,20   ,0.00001014          ,0.00000972         ,0.00009792000000000001   ,
2021-03-26 06:30:00 ,47   ,0.00001014          ,0.00000042         ,0.00009792000000000001   ,
2021-03-26 06:25:00 ,20   ,0.00000980          ,0.00000940         ,0.00010944               ,
2021-03-26 06:25:00 ,47   ,0.00000980          ,0.00000040         ,0.00010944               ,
2021-03-26 06:20:00 ,20   ,0.00000942          ,0.00000903         ,0.00009792000000000001   ,
2021-03-26 06:20:00 ,47   ,0.00000942          ,0.00000039         ,0.00009792000000000001   ,
2021-03-26 06:15:00 ,20   ,0.00000908          ,0.00000870         ,0.0001008                ,
2021-03-26 06:15:00 ,47   ,0.00000908          ,0.00000038         ,0.0001008                ,
2021-03-26 06:10:00 ,20   ,0.00000873          ,0.00000836         ,0.00009216000000000001   ,
2021-03-26 06:10:00 ,47   ,0.00000873          ,0.00000037         ,0.00009216000000000001   ,
2021-03-26 06:05:00 ,20   ,0.00000841          ,0.00000806         ,0.00007776000000000001   ,
2021-03-26 06:05:00 ,47   ,0.00000841          ,0.00000035         ,0.00007776000000000001   ,
2021-03-26 06:00:00 ,20   ,0.00000814          ,0.00000781         ,0.00010656000000000001   ,
2021-03-26 06:00:00 ,47   ,0.00000814          ,0.00000033         ,0.00010656000000000001   ,
2021-03-26 05:55:00 ,20   ,0.00000777          ,0.00000746         ,0.00010368               ,
2021-03-26 05:55:00 ,47   ,0.00000777          ,0.00000031         ,0.00010368               ,
2021-03-26 05:50:00 ,20   ,0.00000741          ,0.00000712         ,0.00008352               ,
2021-03-26 05:50:00 ,47   ,0.00000741          ,0.00000029         ,0.00008352               ,
2021-03-26 05:45:00 ,20   ,0.00000712          ,0.00000685         ,0.00008351999999999999   ,
2021-03-26 05:45:00 ,47   ,0.00000712          ,0.00000027         ,0.00008351999999999999   ,
2021-03-26 05:40:00 ,20   ,0.00000683          ,0.00000657         ,0.00006912               ,
2021-03-26 05:40:00 ,47   ,0.00000683          ,0.00000026         ,0.00006912               ,
2021-03-26 05:35:00 ,20   ,0.00000659          ,0.00000634         ,0.00011232               ,
2021-03-26 05:35:00 ,47   ,0.00000659          ,0.00000025         ,0.00011232               ,
2021-03-26 05:30:00 ,20   ,0.00000620          ,0.00000597         ,0.00009792               ,
2021-03-26 05:30:00 ,47   ,0.00000620          ,0.00000023         ,0.00009792               ,
2021-03-26 05:25:00 ,20   ,0.00000586          ,0.00000566         ,0.00006624               ,
2021-03-26 05:25:00 ,47   ,0.00000586          ,0.00000020         ,0.00006624               ,
2021-03-26 05:20:00 ,20   ,0.00000563          ,0.00000544         ,0.00008640000000000001   ,
2021-03-26 05:20:00 ,47   ,0.00000563          ,0.00000019         ,0.00008640000000000001   ,
2021-03-26 05:15:00 ,20   ,0.00000533          ,0.00000514         ,0.00008640000000000001   ,
2021-03-26 05:15:00 ,47   ,0.00000533          ,0.00000019         ,0.00008640000000000001   ,
2021-03-26 05:10:00 ,20   ,0.00000503          ,0.00000486         ,0.00011520000000000001   ,
2021-03-26 05:10:00 ,47   ,0.00000503          ,0.00000017         ,0.00011520000000000001   ,
2021-03-26 05:05:00 ,20   ,0.00000463          ,0.00000448         ,0.00009792               ,
2021-03-26 05:05:00 ,47   ,0.00000463          ,0.00000015         ,0.00009792               ,
2021-03-26 05:00:00 ,20   ,0.00000429          ,0.00000417         ,0.00011232000000000001   ,
2021-03-26 05:00:00 ,47   ,0.00000429          ,0.00000012         ,0.00011232000000000001   ,
2021-03-26 04:55:00 ,20   ,0.00000390          ,0.00000378         ,0.00010656               ,
2021-03-26 04:55:00 ,47   ,0.00000390          ,0.00000012         ,0.00010656               ,
2021-03-26 04:50:00 ,20   ,0.00000353          ,0.00000342         ,0.00008064000000000001   ,
2021-03-26 04:50:00 ,47   ,0.00000353          ,0.00000011         ,0.00008064000000000001   ,
2021-03-26 04:45:00 ,20   ,0.00000325          ,0.00000314         ,0.00011232000000000001   ,
2021-03-26 04:45:00 ,47   ,0.00000325          ,0.00000011         ,0.00011232000000000001   ,
2021-03-26 04:40:00 ,20   ,0.00000286          ,0.00000275         ,0.00010368               ,
2021-03-26 04:40:00 ,47   ,0.00000286          ,0.00000011         ,0.00010368               ,
2021-03-26 04:35:00 ,20   ,0.00000250          ,0.00000241         ,0.00012096               ,
2021-03-26 04:35:00 ,47   ,0.00000250          ,0.00000009         ,0.00012096               ,
2021-03-26 04:30:00 ,20   ,0.00000208          ,0.00000200         ,0.00011232000000000002   ,
2021-03-26 04:30:00 ,47   ,0.00000208          ,0.00000008         ,0.00011232000000000002   ,
2021-03-26 04:25:00 ,20   ,0.00000169          ,0.00000162         ,0.00009792000000000001   ,
2021-03-26 04:25:00 ,47   ,0.00000169          ,0.00000007         ,0.00009792000000000001   ,
2021-03-26 04:20:00 ,20   ,0.00000135          ,0.00000129         ,0.00013536               ,
2021-03-26 04:20:00 ,47   ,0.00000135          ,0.00000006         ,0.00013536               ,
2021-03-26 04:15:00 ,20   ,0.00000088          ,0.00000084         ,0.00008063999999999999   ,
2021-03-26 04:15:00 ,47   ,0.00000088          ,0.00000004         ,0.00008063999999999999   ,
2021-03-26 04:10:00 ,20   ,0.00000060          ,0.00000057         ,0.00007200000000000002   ,
2021-03-26 04:10:00 ,47   ,0.00000060          ,0.00000003         ,0.00007200000000000002   ,
2021-03-26 04:05:00 ,20   ,0.00000035          ,0.00000033         ,0.00009792000000000001   ,
2021-03-26 04:05:00 ,47   ,0.00000035          ,0.00000002         ,0.00009792000000000001   ,
2021-03-26 04:00:00 ,20   ,0.00000001          ,0.00000000         ,0.00009792000000000001   ,
2021-03-26 04:00:00 ,47   ,0.00000001          ,0.00000001         ,0.00009792000000000001   ,
2021-03-26 03:59:59 ,20   ,0.00001583          ,0.00001519         ,0.00009792000000000001   ,
2021-03-26 03:59:59 ,47   ,0.00001583          ,0.00000064         ,0.00009792000000000001   ,
2021-03-26 03:55:00 ,20   ,0.00001550          ,0.00001487         ,0.00010368               ,
2021-03-26 03:55:00 ,47   ,0.00001550          ,0.00000063         ,0.00010368               ,
2021-03-26 03:50:00 ,20   ,0.00001514          ,0.00001453         ,0.00007488               ,
2021-03-26 03:50:00 ,47   ,0.00001514          ,0.00000061         ,0.00007488               ,
2021-03-26 03:45:00 ,20   ,0.00001488          ,0.00001428         ,0.00007488               ,
2021-03-26 03:45:00 ,47   ,0.00001488          ,0.00000060         ,0.00007488               ,
2021-03-26 03:40:00 ,20   ,0.00001462          ,0.00001403         ,0.00007488               ,
2021-03-26 03:40:00 ,47   ,0.00001462          ,0.00000059         ,0.00007488               ,
2021-03-26 03:35:00 ,20   ,0.00001436          ,0.00001377         ,0.00008064000000000001   ,
2021-03-26 03:35:00 ,47   ,0.00001436          ,0.00000059         ,0.00008064000000000001   ,
2021-03-26 03:30:00 ,20   ,0.00001408          ,0.00001350         ,0.00009216               ,
2021-03-26 03:30:00 ,47   ,0.00001408          ,0.00000058         ,0.00009216               ,
2021-03-26 03:25:00 ,20   ,0.00001376          ,0.00001319         ,0.00009216000000000001   ,
2021-03-26 03:25:00 ,47   ,0.00001376          ,0.00000057         ,0.00009216000000000001   ,
2021-03-26 03:20:00 ,20   ,0.00001344          ,0.00001289         ,0.00006624               ,
2021-03-26 03:20:00 ,47   ,0.00001344          ,0.00000055         ,0.00006624               ,
2021-03-26 03:15:00 ,20   ,0.00001321          ,0.00001267         ,0.00011520000000000001   ,
2021-03-26 03:15:00 ,47   ,0.00001321          ,0.00000054         ,0.00011520000000000001   ,
2021-03-26 03:10:00 ,20   ,0.00001281          ,0.00001227         ,0.00011232000000000001   ,
2021-03-26 03:10:00 ,47   ,0.00001281          ,0.00000054         ,0.00011232000000000001   ,
2021-03-26 03:05:00 ,20   ,0.00001242          ,0.00001191         ,0.00012096000000000001   ,
2021-03-26 03:05:00 ,47   ,0.00001242          ,0.00000051         ,0.00012096000000000001   ,
2021-03-26 03:00:00 ,20   ,0.00001200          ,0.00001151         ,0.00009504000000000001   ,
2021-03-26 03:00:00 ,47   ,0.00001200          ,0.00000049         ,0.00009504000000000001   ,
2021-03-26 02:55:00 ,20   ,0.00001167          ,0.00001119         ,0.00010656               ,
2021-03-26 02:55:00 ,47   ,0.00001167          ,0.00000048         ,0.00010656               ,
2021-03-26 02:50:00 ,20   ,0.00001130          ,0.00001085         ,0.000054720000000000005  ,
2021-03-26 02:50:00 ,47   ,0.00001130          ,0.00000045         ,0.000054720000000000005  ,
2021-03-26 02:45:00 ,20   ,0.00001111          ,0.00001066         ,0.00007776               ,
2021-03-26 02:45:00 ,47   ,0.00001111          ,0.00000045         ,0.00007776               ,
2021-03-26 02:40:00 ,20   ,0.00001084          ,0.00001040         ,0.00010368000000000001   ,
2021-03-26 02:40:00 ,47   ,0.00001084          ,0.00000044         ,0.00010368000000000001   ,
2021-03-26 02:35:00 ,20   ,0.00001048          ,0.00001005         ,0.00006336               ,
2021-03-26 02:35:00 ,47   ,0.00001048          ,0.00000043         ,0.00006336               ,
2021-03-26 02:30:00 ,20   ,0.00001026          ,0.00000985         ,0.00006911999999999999   ,
2021-03-26 02:30:00 ,47   ,0.00001026          ,0.00000041         ,0.00006911999999999999   ,
2021-03-26 02:25:00 ,20   ,0.00001002          ,0.00000963         ,0.00010080000000000001   ,
2021-03-26 02:25:00 ,47   ,0.00001002          ,0.00000039         ,0.00010080000000000001   ,
2021-03-26 02:20:00 ,20   ,0.00000967          ,0.00000930         ,0.00008064000000000001   ,
2021-03-26 02:20:00 ,47   ,0.00000967          ,0.00000037         ,0.00008064000000000001   ,
2021-03-26 02:15:00 ,20   ,0.00000939          ,0.00000902         ,0.00007776000000000001   ,
2021-03-26 02:15:00 ,47   ,0.00000939          ,0.00000037         ,0.00007776000000000001   ,
2021-03-26 02:10:00 ,20   ,0.00000912          ,0.00000877         ,0.00007199999999999999   ,
2021-03-26 02:10:00 ,47   ,0.00000912          ,0.00000035         ,0.00007199999999999999   ,
2021-03-26 02:05:00 ,20   ,0.00000887          ,0.00000854         ,0.00010944               ,
2021-03-26 02:05:00 ,47   ,0.00000887          ,0.00000033         ,0.00010944               ,
2021-03-26 02:00:00 ,20   ,0.00000849          ,0.00000817         ,0.0001296                ,
